"id","session_id","category","category_tag","turn","role","text","handover","links","dead_links","timestamp"
"148","3b1e59ea-25c6-4c12-80f5-327932c7e155","Offline","","1","bot","Øv, det er træls! Lad os få dig online igen <br><br>Når du ser aktiveringsskærmen, skal du bruge information fra <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>:<ul><li>Log ind på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a></li><li>Gå til fanen 'Profil'</li><li>Her finder du både kontonummer og aktiveringskode</li></ul>Indtast dem på skærmen, så burde du kunne komme på nettet igen.<br><br>Giv lyd hvis det stadig driller ","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:44:54"
"147","3b1e59ea-25c6-4c12-80f5-327932c7e155","Offline","","1","user","Mit internet er stoppet med at virke. Hvis jeg prøver at logge på får jeg en skærm hvis jeg skal indtatse konto nr. og aktiveringskode","0","[]","[]","2026-02-26 14:44:54"
"164","3b1e59ea-25c6-4c12-80f5-327932c7e155","Offline","","2","bot","<p>Hvis du ikke kan logge ind på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> for at finde kontonummer og aktiveringskode, skal du have hjælp fra en kollega. Jeg kan ikke udlevere koden digitalt </p><p>Skriv her, hvis du vil sendes videre til en kollega, så kan de hjælpe dig med at få adgang til oplysningerne.</p>","1","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:45:09"
"163","3b1e59ea-25c6-4c12-80f5-327932c7e155","Offline","","2","user","Jeg kan ikke logge ind på Mit Hiper for at finde koden. Hvad gør jeg?","0","[]","[]","2026-02-26 14:45:09"
"142","49219fc7-463a-40af-b6e7-bee5de79a563","Offline","","1","bot","<p>Øv, det er træls! Lad os kigge på det </p><ul><li>Sørg for at netværkskablet sidder korrekt: i routerens blå WAN-port og fiberboksens aktive LAN-port.</li><li>Tjek at fiberboksen har strøm.</li><li>Nulstil udstyret:<ul><li>Router: Hold reset-knappen inde i 20 sekunder (bemærk: dine ændringer nulstilles).</li><li>Fiberboks: Tryk reset-hullet i bunden i 20 sekunder, mens den er tændt.</li></ul></li><li>Tjek for driftsproblemer i området på <a href=""https://drift.hiper.dk"">driftsiden</a>.</li></ul><p>Du kan også fejlmelde dit internet i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Skriv tilbage hvis det ikke løser det </p>","0","[""https://drift.hiper.dk"",""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:44:45"
"141","49219fc7-463a-40af-b6e7-bee5de79a563","Offline","","1","user","Mit fibernet virker ikke. Globus lyser rød","0","[]","[]","2026-02-26 14:44:45"
"154","49219fc7-463a-40af-b6e7-bee5de79a563","Offline","","2","bot","<p>Øv, det er træls! Når globussen stadig lyser rød efter alle fejlsøgningstrin, skal du fejlmelde dit internet via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Her kan du oprette en fejlmelding, så en tekniker kan undersøge det nærmere </p><p>Giv lyd hvis det stadig driller </p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:44:58"
"153","49219fc7-463a-40af-b6e7-bee5de79a563","Offline","","2","user","Jeg har tjekket alt og det sidder som det skal. Globus lyser stadig rød. Hvad nu?","0","[]","[]","2026-02-26 14:44:58"
"168","49219fc7-463a-40af-b6e7-bee5de79a563","Offline","","3","bot","<p>Her kan du tjekke om der er planlagt vedligehold eller driftsforstyrrelser i dit område: <a href=""https://drift.hiper.dk"">driftsiden</a>. Aktuelle og kommende arbejder vil stå her, hvis de påvirker din forbindelse </p><p>Hvis der ikke er noget relevant, kan du fejlmelde dit internet i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Skriv tilbage hvis det stadig driller </p>","0","[""https://drift.hiper.dk"",""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:45:14"
"167","49219fc7-463a-40af-b6e7-bee5de79a563","Offline","","3","user","Er der planlagt vedligehold i mit område, der kan forklare det?","0","[]","[]","2026-02-26 14:45:14"
"182","49219fc7-463a-40af-b6e7-bee5de79a563","Offline","","4","bot","<p>Jeg sætter dig i forbindelse med en kollega, som kan hjælpe med teknikerbooking </p>","1","[]","[]","2026-02-26 14:45:29"
"181","49219fc7-463a-40af-b6e7-bee5de79a563","Offline","","4","user","Hvornår kan I sende en tekniker ud?","0","[]","[]","2026-02-26 14:45:29"
"126","c91b468b-065e-4ebc-bef5-19fd743e0489","Offline","","1","bot","<p>For at kunne hjælpe dig bedst muligt, vil jeg gerne vide hvilken type internet du har hos Hiper:</p><ul><li>Fiber?</li><li>Kabel-tv (coax)?</li><li>Mobilt bredbånd (5G)?</li></ul><p>Kan du fortælle mig det, så jeg kan guide dig videre? </p>","0","[]","[]","2026-02-26 14:44:29"
"125","c91b468b-065e-4ebc-bef5-19fd743e0489","Offline","","1","user","Mit internet virker ikke.","0","[]","[]","2026-02-26 14:44:29"
"144","c91b468b-065e-4ebc-bef5-19fd743e0489","Offline","","2","bot","<p>Øv, det er træls! Lad os kigge på det </p><ul><li>Sørg for, at netværkskablet sidder korrekt i routerens blå WAN-port og i fiberboksens aktive LAN-port.</li><li>Tjek at fiberboksen har strøm.</li><li>Nulstil udstyret:<ul><li>Router: Hold reset-knappen inde i 20 sekunder (bemærk: dine ændringer nulstilles).</li><li>Fiberboks: Tryk reset-hullet i bunden i 20 sekunder, mens den er tændt.</li></ul></li><li>Tjek for driftsproblemer i dit område på <a href=""https://drift.hiper.dk"">driftsiden</a>.</li></ul><p>Du kan finde en detaljeret vejledning her: <a href=""https://www.hiper.dk/hjaelp/internet-og-wifi/offline"">Hjælp når internet er offline</a>.</p><p>Hvis ovenstående ikke løser det, kan du fejlmelde forbindelsen via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Giv lyd hvis det stadig driller </p>","0","[""https://drift.hiper.dk"",""https://www.hiper.dk/hjaelp/internet-og-wifi/offline"",""https://www.hiper.dk/mit-hiper/""]","[""https://www.hiper.dk/hjaelp/internet-og-wifi/offline""]","2026-02-26 14:44:45"
"143","c91b468b-065e-4ebc-bef5-19fd743e0489","Offline","","2","user","Jeg har fiber. Hvad er næste skridt?","0","[]","[]","2026-02-26 14:44:45"
"156","c91b468b-065e-4ebc-bef5-19fd743e0489","Offline","","3","bot","<p>Øv, det er træls! Lad os kigge på det </p><p>Da genstart af routeren ikke har hjulpet, anbefaler vi at fejlmelde din forbindelse via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Så kan vi undersøge sagen nærmere.</p><p>Giv lyd hvis det stadig driller </p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:44:59"
"155","c91b468b-065e-4ebc-bef5-19fd743e0489","Offline","","3","user","Routeren er genstartet men der sker ingenting. Hvad gør jeg?","0","[]","[]","2026-02-26 14:44:59"
"172","c91b468b-065e-4ebc-bef5-19fd743e0489","Offline","","4","bot","<p>Øv, det er træls! Lad os kigge på det </p><ul><li>En grøn fiberboks og rød routerlampe tyder på, at routeren ikke får korrekt signal fra fiberboksen.</li><li>Tjek at netværkskablet sidder korrekt: Det skal gå fra fiberboksens aktive LAN-port til routerens blå WAN-port.</li><li>Nulstil både router (hold reset-knappen inde i 20 sekunder) og fiberboks (tryk reset-hullet i bunden i 20 sekunder, mens den er tændt).</li><li>Tjek for driftsproblemer i området på <a href=""https://drift.hiper.dk"">driftsiden</a>.</li></ul><p>Se detaljeret vejledning her: <a href=""https://www.hiper.dk/hjaelp/internet-og-wifi/offline"">Hjælp når internet er offline</a>.</p><p>Hvis det stadig ikke virker, kan du fejlmelde din forbindelse via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Skriv tilbage hvis det ikke løser det </p>","0","[""https://drift.hiper.dk"",""https://www.hiper.dk/hjaelp/internet-og-wifi/offline"",""https://www.hiper.dk/mit-hiper/""]","[""https://www.hiper.dk/hjaelp/internet-og-wifi/offline""]","2026-02-26 14:45:16"
"171","c91b468b-065e-4ebc-bef5-19fd743e0489","Offline","","4","user","Fiberboksen lyser grønt men routeren lyser rødt. Hvad betyder det?","0","[]","[]","2026-02-26 14:45:16"
"140","cebced89-8829-49b1-ad4a-5f8955e80b2b","Offline","","1","bot","<p>Øv, det er træls! Lad os kigge på det </p><p>For at hjælpe dig bedst muligt, vil jeg gerne vide hvilken type internet du har hos Hiper (fiber, kabel-tv/coax eller mobilt bredbånd)?</p><p>Så kan jeg guide dig videre med relevante trin. Giv lyd hvis det stadig driller </p>","0","[]","[]","2026-02-26 14:44:44"
"139","cebced89-8829-49b1-ad4a-5f8955e80b2b","Offline","","1","user","Vores internet virker ikke idag?","0","[]","[]","2026-02-26 14:44:44"
"160","cebced89-8829-49b1-ad4a-5f8955e80b2b","Offline","","2","bot","<p>Øv, det er træls! Lad os kigge på det </p><ul><li>Sørg for, at netværkskablet sidder korrekt: I routerens blå WAN-port og i fiberboksens aktive LAN-port.</li><li>Tjek at fiberboksen har strøm.</li><li>Nulstil udstyret: Hold reset-knappen på routeren inde i 20 sekunder, og tryk reset-hullet i bunden af fiberboksen i 20 sekunder, mens den er tændt.</li><li>Tjek for driftsproblemer på <a href=""https://drift.hiper.dk"">driftsiden</a>.</li></ul><p>Du kan også finde status og anvisninger i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> </p><p>Giv lyd hvis det stadig driller </p>","0","[""https://drift.hiper.dk"",""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:44:59"
"159","cebced89-8829-49b1-ad4a-5f8955e80b2b","Offline","","2","user","Vi har fiber. Hvad skal vi tjekke?","0","[]","[]","2026-02-26 14:44:59"
"166","cebced89-8829-49b1-ad4a-5f8955e80b2b","Offline","","3","bot","<p>Øv, det er træls! Lad os kigge på det </p><p>Hvis alle lys på fiberboksen er slukket, skyldes det typisk at boksen ikke får strøm. Tjek om strømforsyningen sidder korrekt, og om stikkontakten virker. Hvis det ikke hjælper, kan fiberboksen være defekt.</p><p>Giv lyd hvis den stadig er uden lys </p>","0","[]","[]","2026-02-26 14:45:13"
"165","cebced89-8829-49b1-ad4a-5f8955e80b2b","Offline","","3","user","Alle lysene på fiberboksen er slukket. Hvad betyder det?","0","[]","[]","2026-02-26 14:45:13"
"178","cebced89-8829-49b1-ad4a-5f8955e80b2b","Offline","","4","bot","<p>Øv, det er træls! Lad os kigge på det </p><p>Da fiberboksen stadig er uden lys og genstart ikke har hjulpet, tyder det på et strømproblem eller en defekt boks. Det kræver videre teknisk hjælp.</p><p>Du kan fejlmelde din forbindelse via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> , eller jeg kan sende dig videre til en kollega for nærmere support.</p><p>Giv lyd hvis du vil have hjælp fra en kollega </p>","1","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:45:26"
"177","cebced89-8829-49b1-ad4a-5f8955e80b2b","Offline","","4","user","Routeren og fiberboksen er genstartet men intet er sket. Hvad gør vi?","0","[]","[]","2026-02-26 14:45:25"
"176","d8a9885e-8695-41e2-84b4-828eb808640a","Offline","","1","bot","Det lyder virkelig frustrerende, at dit internet stadig ikke virker, selvom du har fulgt alle anvisninger.

Da standardfejlsøgningen ikke har løst problemet, sender jeg dig videre til en kollega, som kan hjælpe dig yderligere. Du kan også fejlmelde din forbindelse via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.","1","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:45:21"
"175","d8a9885e-8695-41e2-84b4-828eb808640a","Offline","","1","user","Mit internet virker ikke og jeg har fulgt alle anvisninger","0","[]","[]","2026-02-26 14:45:21"
"174","18e7fc68-5c61-46a6-aebd-f81fad92966f","Regning","","1","bot","<p>Din første regning er ofte højere end det normale abonnement, fordi du betaler for:</p><ul><li>Fra den dag dit internet blev aktiveret og resten af måneden</li><li>Den næste fulde måned</li><li>Evt. oprettelse, udstyr eller teknikerbesøg</li></ul><p>Fx: Hvis dit internet blev aktiveret den 15. marts, dækker første regning perioden 15. marts – 30. april. Derefter får du en ny regning den 1. april for maj.</p><p>Du kan altid se præcis, hvad din regning dækker over i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> 🧠</p><p>Giv lyd hvis det stadig driller 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:45:19"
"173","18e7fc68-5c61-46a6-aebd-f81fad92966f","Regning","","1","user","Mit abonnement koster 99,- hvorfor har jeg betalt næsten 200kr på min første regning?","0","[]","[]","2026-02-26 14:45:19"
"188","18e7fc68-5c61-46a6-aebd-f81fad92966f","Regning","","2","bot","Den præcise oprettelsespris afhænger af produkt, adresse og evt. kampagner, og jeg har desværre ikke adgang til det konkrete beløb. Jeg sætter dig i forbindelse med en kollega, som kan give dig det nøjagtige svar.","1","[]","[]","2026-02-26 14:45:35"
"187","18e7fc68-5c61-46a6-aebd-f81fad92966f","Regning","","2","user","Hvad koster oprettelsen præcist? Det fremgår ikke klart af mit velkomstbrev","0","[]","[]","2026-02-26 14:45:35"
"194","966e5a99-6e91-42a6-9787-2c9a05da84ac","Regning","","1","bot","<p>Det kan godt virke forvirrende med den første regning hos Hiper 😊 Første regning dækker både den måned, dit internet bliver aktiveret, og den efterfølgende måned. Derefter kommer næste regning den 1. i næste måned, som dækker den tredje måned.</p>
<ul>
  <li>Eksempel: Hvis dit internet blev aktiveret den 15. november, vil første regning dække perioden 15. november – 31. december. Næste regning den 1. december dækker januar.</li>
</ul>
<p>Du kan altid se præcis, hvad din regning dækker over i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p>
<p>Giv lyd hvis det stadig driller 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:45:43"
"193","966e5a99-6e91-42a6-9787-2c9a05da84ac","Regning","","1","user","I har trukket for mange penge. Vi har betalt for november måned i vores første regning men i har nu trukket for november måned (igen)","0","[]","[]","2026-02-26 14:45:43"
"210","966e5a99-6e91-42a6-9787-2c9a05da84ac","Regning","","2","bot","Øv, det er træls! Lad os få en kollega til at undersøge det nærmere 🛠️ Jeg sætter dig i forbindelse med en, så du kan få svar på, hvorfor der er trukket for november måned to gange.","1","[]","[]","2026-02-26 14:46:00"
"209","966e5a99-6e91-42a6-9787-2c9a05da84ac","Regning","","2","user","Det er ikke vores første regning – vi har betalt til jer i 14 måneder","0","[]","[]","2026-02-26 14:46:00"
"190","9882bec1-4754-4b81-98c6-e0d9476f11ee","Regning","","1","bot","<p>Du betaler for dit abonnement hos Hiper månedligt via automatisk kortbetaling. Første regning kan blive sendt op til 14 dage før din online-dato, og derefter bliver betalingen trukket automatisk hver måned 😊</p><p>Nogle gange kan det føles som om du skal betale igen kort tid efter første betaling. Det skyldes ofte, at faktureringsperioderne overlapper, eller at den første regning dækker en lidt anderledes periode end en hel måned. Du kan altid se dine regninger og detaljer om betalingsperioder i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Skriv tilbage hvis det stadig driller 🖐</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:45:38"
"189","9882bec1-4754-4b81-98c6-e0d9476f11ee","Regning","","1","user","Hvorfor skal jeg allerede betale igen, når jeg har betalt en måned forud?","0","[]","[]","2026-02-26 14:45:38"
"202","9882bec1-4754-4b81-98c6-e0d9476f11ee","Regning","","2","bot","<p>Du kan se en samlet oversigt over alle dine betalinger i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> 😊</p><p>Her får du overblik over både betalte og kommende regninger, og du kan også downloade dine tidligere regninger som PDF.</p><p>Giv lyd hvis du har spørgsmål til oversigten 🖐</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:45:51"
"201","9882bec1-4754-4b81-98c6-e0d9476f11ee","Regning","","2","user","Kan jeg se alle mine betalinger samlet et sted?","0","[]","[]","2026-02-26 14:45:51"
"214","9882bec1-4754-4b81-98c6-e0d9476f11ee","Regning","","3","bot","<p>Det er desværre ikke muligt at få tilsendt en faktura i stedet for automatisk betaling hos Hiper. Betaling skal ske via automatisk kortbetaling med et betalingskort (Dankort, Visa, Visa Electron eller Mastercard) 😊</p><p>Du kan altid skifte eller opdatere dit betalingskort i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Giv lyd hvis du har flere spørgsmål 🖐</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:46:07"
"213","9882bec1-4754-4b81-98c6-e0d9476f11ee","Regning","","3","user","Kan jeg skifte til at modtage en faktura i stedet for automatisk betaling?","0","[]","[]","2026-02-26 14:46:07"
"226","9882bec1-4754-4b81-98c6-e0d9476f11ee","Regning","","4","bot","<p>Hvis betalingen fejler én gang, prøver Hiper automatisk at trække pengene igen på dit betalingskort. Hvis det stadig ikke lykkes, kan du få op til 2 rykkergebyrer – så der sker altså ikke automatisk opsigelse eller blokering ved første fejl 😊</p><p>Hvis du har mistet dit betalingskort, så skriv til os hurtigst muligt, så vi kan finde en løsning til din næste regning.</p><p>Giv lyd hvis der er mere du vil vide 🖐</p>","0","[]","[]","2026-02-26 14:46:22"
"225","9882bec1-4754-4b81-98c6-e0d9476f11ee","Regning","","4","user","Hvad sker der hvis betalingen fejler én gang?","0","[]","[]","2026-02-26 14:46:21"
"186","9dcf3047-8a8f-4e95-b444-d39358c4e1fd","Regning","","1","bot","<p>Du kan tilføje dit nye betalingskort ved at logge ind på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Gå til 'Betaling' og indtast dine nye kortoplysninger </p><ul><li>Har du flere abonnementer, skal du tilføje kortet til hvert af dem.</li><li>Fremtidige regninger trækkes automatisk fra det nye kort.</li></ul><p>Giv lyd hvis det stadig driller </p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:45:34"
"185","9dcf3047-8a8f-4e95-b444-d39358c4e1fd","Regning","","1","user","Jeg har fået nyt kort, hvordan kan jeg tilmelde det?","0","[]","[]","2026-02-26 14:45:34"
"198","9dcf3047-8a8f-4e95-b444-d39358c4e1fd","Regning","","2","bot","<p>Øv, det er træls! Lad os kigge på det </p><ul><li>Tjek om der er dækning på dit kort, og at det er aktivt.</li><li>Hvis du har flere abonnementer, skal kortet tilføjes til hver enkelt.</li><li>Hvis kortet er spærret eller meldt mistet, kan det ikke bruges.</li></ul><p>Skriv tilbage hvis det stadig ikke virker </p>","0","[]","[]","2026-02-26 14:45:48"
"197","9dcf3047-8a8f-4e95-b444-d39358c4e1fd","Regning","","2","user","Mit Hiper accepterer ikke mit nye kort. Hvad kan jeg gøre?","0","[]","[]","2026-02-26 14:45:48"
"206","9dcf3047-8a8f-4e95-b444-d39358c4e1fd","Regning","","3","bot","<pHos Hiper kan du betale dine regninger med automatisk kortbetaling (Dankort, Visa, Visa Electron eller Mastercard). MobilePay eller andre betalingsmetoder understøttes ikke.</p><p>Du kan tilføje eller ændre dit betalingskort i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Giv lyd hvis du har flere spørgsmål </p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:46:00"
"205","9dcf3047-8a8f-4e95-b444-d39358c4e1fd","Regning","","3","user","Understøtter I MobilePay eller anden betalingsmetode?","0","[]","[]","2026-02-26 14:46:00"
"220","9dcf3047-8a8f-4e95-b444-d39358c4e1fd","Regning","","4","bot","<p>Hvis du ikke får tilmeldt et nyt kort i tide, forsøger vi automatisk at trække betalingen på det gamle kort. Går betalingen ikke igennem, kan du få op til 2 rykkergebyrer </p><ul><li>Du kan hurtigt skrive til os her, hvis du har problemer med kortet – så kan vi ofte udsætte regningen.</li></ul><p>Giv lyd hvis det stadig driller </p>","0","[]","[]","2026-02-26 14:46:13"
"219","9dcf3047-8a8f-4e95-b444-d39358c4e1fd","Regning","","4","user","Hvad sker der med min abonnement hvis jeg ikke får tilmeldt et nyt kort i tide?","0","[]","[]","2026-02-26 14:46:13"
"180","b9137e59-8d66-4814-bd1d-1e023586486c","Regning","","1","bot","Det kan vi ofte hjælpe med, hvis dit kort er spærret. Jeg sender dig videre til en kollega, som kan se på muligheden for at udsætte din betaling &#x1F90C;","1","[]","[]","2026-02-26 14:45:28"
"179","b9137e59-8d66-4814-bd1d-1e023586486c","Regning","","1","user","Mit kort er spærret, kan jeg få lov at betale om 2 uger?","0","[]","[]","2026-02-26 14:45:28"
"184","bfea87dc-4119-4b48-a939-caf781fda4f9","Regning","","1","bot","Øv, det er træls! Lad os få styr på det  Jeg sender dig videre til en kollega, som kan hjælpe med at gennemgå din regning i detaljer.","1","[]","[]","2026-02-26 14:45:31"
"183","bfea87dc-4119-4b48-a939-caf781fda4f9","Regning","","1","user","Hej, i har trukket for meget i december","0","[]","[]","2026-02-26 14:45:31"
"6","33c91c1b-34c5-4c40-b162-f7711985fe78","SBBU","SALES_HANDOVER_EXPECTED","1","bot","Jeg har ikke adgang til at tjekke status på opsigelsen af dit gamle abonnement, men en af mine kollegaer kan hurtigt undersøge det for dig. Jeg sender dig videre med det samme 👍","1","[]","[]","2026-02-26 14:42:11"
"5","33c91c1b-34c5-4c40-b162-f7711985fe78","SBBU","SALES_HANDOVER_EXPECTED","1","user","Har i opsagt mit gamle abonnement som vi aftalte i telefonen sidst jeg talte med jer","0","[]","[]","2026-02-26 14:42:11"
"16","3f1e7c6e-37f9-43b0-83f1-b0403e7b3368","SBBU","SALES_HANDOVER_EXPECTED","1","bot","Det kommer an på, hvilken type internet du bestiller hos os 😊<br><br>Hvis du bestiller fiber eller internet via kabel-tv-stikket, kan vi godt opsige dit nuværende abonnement for dig. Det kræver bare, at du udfylder en fuldmagt med dine oplysninger, kundenummer hos din nuværende udbyder og ønsket opsigelsesdato. Fuldmagten kan udfyldes via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.<br><br>Hvis du vælger 5G-internet, skal du selv sørge for at opsige dit abonnement hos din nuværende udbyder.<br><br>Giv lyd hvis du har flere spørgsmål eller har brug for hjælp til processen 🤝","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:42:14"
"15","3f1e7c6e-37f9-43b0-83f1-b0403e7b3368","SBBU","SALES_HANDOVER_EXPECTED","1","user","Opsiger Hiper min nuværende internetudbyder?","0","[]","[]","2026-02-26 14:42:14"
"28","3f1e7c6e-37f9-43b0-83f1-b0403e7b3368","SBBU","SALES_HANDOVER_EXPECTED","2","bot","Du har op til 30 dage fra din opstart hos Hiper til at indsende fuldmagten. Du kan nemt gøre det via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> 😊<br><br>Giv lyd hvis du har brug for mere hjælp eller spørgsmål 👐","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:42:32"
"27","3f1e7c6e-37f9-43b0-83f1-b0403e7b3368","SBBU","SALES_HANDOVER_EXPECTED","2","user","Hvad er fristen for at indsende fuldmagten, for at I kan nå at opsige til tiden?","0","[]","[]","2026-02-26 14:42:32"
"40","3f1e7c6e-37f9-43b0-83f1-b0403e7b3368","SBBU","SALES_HANDOVER_EXPECTED","3","bot","Vi tilbyder ikke support via telefon, men du kan altid få hjælp her på chatten, hvis der opstår problemer med opsigelsen 😊

Hvis du har brug for at indsende eller rette din fuldmagt, kan du gøre det i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.

Giv lyd hvis du oplever udfordringer, så hjælper vi dig med det samme 👐","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:42:49"
"39","3f1e7c6e-37f9-43b0-83f1-b0403e7b3368","SBBU","SALES_HANDOVER_EXPECTED","3","user","Kan jeg ringe til jer, hvis noget går galt med opsigelsen?","0","[]","[]","2026-02-26 14:42:49"
"54","3f1e7c6e-37f9-43b0-83f1-b0403e7b3368","SBBU","SALES_HANDOVER_EXPECTED","4","bot","Hvis din nuværende udbyder har et langt opsigelsesvarsel, kan vi sagtens hjælpe med at håndtere det – så længe du bestiller fiber eller internet via kabel-tv-stikket hos os og udfylder fuldmagten. Du vælger selv, hvilken opsigelsesdato du ønsker, og vi sørger for at sende opsigelsen til din nuværende udbyder. Bemærk, at du kun kan vælge en senere opsigelsesdato, ikke en tidligere 😊<br><br>Du kan udfylde fuldmagten via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.<br><br>Giv lyd hvis du har flere spørgsmål eller brug for hjælp til processen 👐","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:43:05"
"53","3f1e7c6e-37f9-43b0-83f1-b0403e7b3368","SBBU","SALES_HANDOVER_EXPECTED","4","user","Hvad hvis min nuværende udbyder har et langt opsigelsesvarsel – håndterer I det?","0","[]","[]","2026-02-26 14:43:05"
"12","a4959142-3ddd-48e1-9cfa-ce0be4b6d288","SBBU","SALES_HANDOVER_EXPECTED","1","bot","<p>Du kan indsende fuldmagten via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> eller bruge linket i den mail, du har fået fra os 😊</p>
<ul>
  <li>Fuldmagten skal have dit navn og adresse, kundenummer hos din nuværende udbyder samt den ønskede opsigelsesdato.</li>
  <li>Brug evt. din seneste faktura fra din gamle udbyder for de rigtige oplysninger.</li>
  <li>Du har op til 30 dage efter opstart hos os til at indsende fuldmagten.</li>
</ul>
<p>Når du har udfyldt den, sender vi den automatisk videre til din gamle udbyder.</p>
<p>Sig til, hvis du har brug for hjælp undervejs 👍</p>
<p>Giv lyd hvis det stadig driller 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:42:12"
"11","a4959142-3ddd-48e1-9cfa-ce0be4b6d288","SBBU","SALES_HANDOVER_EXPECTED","1","user","Hvordan insender jeg fuldtmagt til jer med i at gerne må opsige min gamle udbyder?","0","[]","[]","2026-02-26 14:42:12"
"22","a4959142-3ddd-48e1-9cfa-ce0be4b6d288","SBBU","SALES_HANDOVER_EXPECTED","2","bot","<p>Du kan finde og udfylde fuldmagten via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> eller i den mail, du har fået fra os. Desværre kan jeg ikke oplyse præcis, hvor i Mit Hiper den ligger, da det ikke fremgår af vores information 😊</p><p>Hvis du ikke kan finde den, kan en kollega hjælpe dig videre. Vil du have hjælp af en kollega nu?</p><p>Giv lyd hvis du har brug for mere hjælp 👍</p>","1","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:42:29"
"21","a4959142-3ddd-48e1-9cfa-ce0be4b6d288","SBBU","SALES_HANDOVER_EXPECTED","2","user","Jeg kan ikke finde fuldmagten i Mit Hiper. Hvor er den præcist?","0","[]","[]","2026-02-26 14:42:29"
"10","cd5d8ce0-bfcc-464f-b6ce-dd78ee67be0f","SBBU","SALES_HANDOVER_EXPECTED","1","bot","<p>Hvis du har bestilt fibernet eller internet via kabel-tv-stikket hos os, kan vi godt sørge for at opsige dit abonnement hos din nuværende udbyder (fx Yousee). Det kræver bare, at du udfylder en fuldmagt med dine oplysninger.</p><ul><li>Fuldmagten udfyldes via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a></li><li>Du skal bruge dit navn, adresse, kundenummer hos Yousee og ønsket opsigelsesdato</li></ul><p>Hvis du i stedet har bestilt 5G-internet, skal du selv opsige dit abonnement hos Yousee.</p><p>Skriv endelig, hvis du har spørgsmål til processen eller brug for hjælp til fuldmagten 📝</p><p>Giv lyd hvis du har brug for mere info 🤗</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:42:12"
