"id","session_id","category","category_tag","turn","role","text","handover","links","dead_links","timestamp"
"100","17dad67f-1170-4999-8ae9-493d80671b2b","Offline","","1","bot","<p>Øv, det er træls! Lad os kigge på det </p><p>For at hjælpe dig bedst muligt, har jeg brug for at vide hvilken type internet du har hos os:</p><ul><li>Fiber</li><li>Kabel-tv-stik (coax)</li><li>Mobilt bredbånd (5G)</li></ul><p>Hvis du ikke lige ved det, kan du beskrive dit udstyr eller hvordan det er tilsluttet, så guider jeg dig videre derfra </p>","0","[]","[]","2026-02-26 20:38:22"
"99","17dad67f-1170-4999-8ae9-493d80671b2b","Offline","","1","user","Mit internet virker ikke.","0","[]","[]","2026-02-26 20:38:22"
"118","17dad67f-1170-4999-8ae9-493d80671b2b","Offline","","2","bot","<p>Perfekt, så tager vi fejlsøgning på fiber </p><ul><li>Tjek at netværkskablet sidder korrekt i routerens blå WAN-port og fiberboksens aktive LAN-port.</li><li>Sørg for, at fiberboksen har strøm.</li><li>Nulstil både router (hold reset-knappen inde i 20 sekunder) og fiberboks (tryk reset-hullet i bunden i 20 sekunder, mens den er tændt).</li><li>Tjek for eventuelle driftsproblemer på <a href=""https://drift.hiper.dk"">driftsiden</a>.</li></ul><p>Du kan finde flere detaljer og fejlmelde dit internet via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Giv lyd hvis det stadig driller </p>","0","[""https://drift.hiper.dk"",""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 20:38:39"
"117","17dad67f-1170-4999-8ae9-493d80671b2b","Offline","","2","user","Jeg har fiber. Hvad er næste skridt?","0","[]","[]","2026-02-26 20:38:39"
"132","17dad67f-1170-4999-8ae9-493d80671b2b","Offline","","3","bot","<p>Øv, det er træls! Lad os kigge på det </p><p>Da genstart af routeren ikke hjalp, kan du prøve følgende trin:</p><ul><li>Tjek at netværkskablet sidder korrekt i routerens blå WAN-port og i fiberboksens LAN-port.</li><li>Sørg for, at fiberboksen har strøm.</li><li>Nulstil både router (hold reset-knappen inde i 20 sekunder) og fiberboksen (tryk reset-hullet i bunden i 20 sekunder, mens den er tændt).</li><li>Tjek for eventuelle driftsproblemer på <a href=""https://drift.hiper.dk"">driftsiden</a>.</li></ul><p>Hvis det stadig ikke løser problemet, kan du fejlmelde dit internet via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Giv lyd hvis det stadig driller </p>","0","[""https://drift.hiper.dk"",""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 20:38:54"
"131","17dad67f-1170-4999-8ae9-493d80671b2b","Offline","","3","user","Routeren er genstartet men der sker ingenting. Hvad gør jeg?","0","[]","[]","2026-02-26 20:38:54"
"146","17dad67f-1170-4999-8ae9-493d80671b2b","Offline","","4","bot","<p>Øv, det er træls! Lad os kigge på det </p><p>Hvis fiberboksen lyser grønt og routeren stadig lyser rødt efter genstart og fejlsøgning, tyder det på et problem, der kræver ekstra hjælp.</p><p>Du kan fejlmelde dit internet via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>, så en af mine kollegaer kan undersøge det nærmere.</p><p>Giv lyd hvis du har brug for hjælp til at fejlmelde </p>","1","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 20:39:09"
"145","17dad67f-1170-4999-8ae9-493d80671b2b","Offline","","4","user","Fiberboksen lyser grønt men routeren lyser rødt. Hvad betyder det?","0","[]","[]","2026-02-26 20:39:09"
"108","62204be7-666c-4cba-90dd-1d7e38ff3d67","Offline","","1","bot","<p>For at kunne hjælpe dig bedst muligt, vil jeg gerne vide hvilken type internet du har hos os:</p><ul><li>Fiber (fibernet)</li><li>Kabel-tv-stik (coax)</li><li>Mobilt bredbånd (5G-router med SIM-kort)</li></ul><p>Ved du hvilken løsning du har? Så kan jeg guide dig videre ud fra det. 🙌</p><p>Giv lyd hvis du er i tvivl, så finder vi ud af det sammen!</p>","0","[]","[]","2026-02-26 20:38:31"
"107","62204be7-666c-4cba-90dd-1d7e38ff3d67","Offline","","1","user","Vores internet virker ikke idag?","0","[]","[]","2026-02-26 20:38:31"
"122","62204be7-666c-4cba-90dd-1d7e38ff3d67","Offline","","2","bot","<p>Øv, det er træls! Lad os kigge på det 🛠️</p><ul><li>Sørg for, at netværkskablet sidder korrekt i routerens blå WAN-port og i fiberboksens aktive LAN-port.</li><li>Tjek at fiberboksen har strøm.</li><li>Nulstil udstyret:<ul><li>Router: Hold reset-knappen inde i 20 sekunder (bemærk: ændringer nulstilles).</li><li>Fiberboks: Tryk reset-hullet i bunden i 20 sekunder, mens den er tændt.</li></ul></li><li>Tjek for eventuelle driftsproblemer på <a href=""https://drift.hiper.dk"">driftsiden</a>.</li></ul><p>Du kan også finde mere hjælp eller fejlmelde forbindelsen via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> eller læse trin-for-trin vejledning her: <a href=""https://www.hiper.dk/hjaelp/internet-og-wifi/offline"">hjælpeside om offline internet</a>.</p><p>Giv lyd hvis det stadig driller 👍</p>","0","[""https://drift.hiper.dk"",""https://www.hiper.dk/mit-hiper/"",""https://www.hiper.dk/hjaelp/internet-og-wifi/offline""]","[""https://www.hiper.dk/hjaelp/internet-og-wifi/offline""]","2026-02-26 20:38:47"
"121","62204be7-666c-4cba-90dd-1d7e38ff3d67","Offline","","2","user","Vi har fiber. Hvad skal vi tjekke?","0","[]","[]","2026-02-26 20:38:47"
"138","62204be7-666c-4cba-90dd-1d7e38ff3d67","Offline","","3","bot","<p>Øv, det lyder ikke godt! Når alle lys på fiberboksen er slukket, betyder det som regel, at fiberboksen ikke får strøm. Tjek derfor om strømforsyningen til fiberboksen er sat korrekt i, og om stikkontakten virker 🛠️</p><p>Hvis fiberboksen stadig ikke tænder, efter du har tjekket strømmen, så sig endelig til – så hjælper jeg dig videre. Giv lyd hvis det stadig driller 🙌</p>","0","[]","[]","2026-02-26 20:39:02"
"137","62204be7-666c-4cba-90dd-1d7e38ff3d67","Offline","","3","user","Alle lysene på fiberboksen er slukket. Hvad betyder det?","0","[]","[]","2026-02-26 20:39:02"
"150","62204be7-666c-4cba-90dd-1d7e38ff3d67","Offline","","4","bot","<p>Øv, det er træls! Lad os kigge på det 🛠️</p><p>Da hverken genstart af router eller fiberboks har hjulpet, anbefaler vi at du fejlmelder forbindelsen via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Her kan du beskrive problemet, så vores teknikere kan undersøge det nærmere.</p><p>Skriv tilbage hvis det ikke løser det 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 20:39:17"
"149","62204be7-666c-4cba-90dd-1d7e38ff3d67","Offline","","4","user","Routeren og fiberboksen er genstartet men intet er sket. Hvad gør vi?","0","[]","[]","2026-02-26 20:39:17"
"144","84aaeb37-691f-40ea-b195-b90ad008b7ea","Offline","","1","bot","<p>Øv, det er træls! Lad os kigge på det 🛠️</p><p>Hvis du allerede har gennemgået alle anvisninger, anbefaler jeg, at du fejlmelder dit internet via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Så bliver det håndteret hurtigst muligt.</p><p>Giv lyd, hvis du har brug for mere hjælp, eller hvis du vil kobles til en af mine kollegaer 🤲</p>","1","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 20:39:08"
"143","84aaeb37-691f-40ea-b195-b90ad008b7ea","Offline","","1","user","Mit internet virker ikke og jeg har fulgt alle anvisninger","0","[]","[]","2026-02-26 20:39:08"
"134","8e44f3f9-9c77-4233-867e-386bbb1ef287","Offline","","1","bot","<p>Øv, det er træls! Lad os kigge på det 🛠️</p><p>Det lyder til, at din router ikke er aktiveret – det er typisk derfor, du ser en skærm, hvor du skal indtaste kontonummer og aktiveringskode. Løsningen er at følge aktiveringsguiden i din velkomstmail fra Hiper.</p><p>Hvis du ikke kan finde din velkomstmail, eller hvis aktiveringen ikke virker, kan jeg sende dig videre til en kollega, som kan hjælpe dig med at få aktiveret din forbindelse.</p><p>Giv lyd hvis det stadig driller 🙌</p>","1","[]","[]","2026-02-26 20:38:55"
"133","8e44f3f9-9c77-4233-867e-386bbb1ef287","Offline","","1","user","Mit internet er stoppet med at virke. Hvis jeg prøver at logge på får jeg en skærm hvis jeg skal indtatse konto nr. og aktiveringskode","0","[]","[]","2026-02-26 20:38:55"
"112","8fcd047e-4473-41f2-bb80-5b4720fbd2b4","Offline","","1","bot","Øv, det er træls! Lad os kigge på det 🛠️<br><br>Hvis fibernettet ikke virker og globus lyser rød på routeren, så prøv gerne følgende:<ul><li>Tjek at netværkskablet sidder rigtigt: Det skal sidde i routerens blå WAN-port og fiberboksens aktive LAN-port.</li><li>Sørg for at fiberboksen har strøm.</li><li>Nulstil udstyret: Hold reset-knappen på routeren inde i 20 sekunder. Tryk reset-hullet i bunden af fiberboksen i 20 sekunder, mens den er tændt.</li><li>Se om der er kendte problemer på <a href=""https://drift.hiper.dk"">driftsiden</a>.</li></ul>Du kan også se flere detaljer og fejlmelde dit internet i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.<br><br>Giv lyd hvis det stadig driller ✋","0","[""https://drift.hiper.dk"",""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 20:38:34"
"111","8fcd047e-4473-41f2-bb80-5b4720fbd2b4","Offline","","1","user","Mit fibernet virker ikke. Globus lyser rød","0","[]","[]","2026-02-26 20:38:34"
"124","8fcd047e-4473-41f2-bb80-5b4720fbd2b4","Offline","","2","bot","Da du allerede har prøvet alle fejlsøgningstrin og globus stadig lyser rød, sender jeg dig videre til en kollega, som kan hjælpe dig videre med sagen.","1","[]","[]","2026-02-26 20:38:48"
"123","8fcd047e-4473-41f2-bb80-5b4720fbd2b4","Offline","","2","user","Jeg har tjekket alt og det sidder som det skal. Globus lyser stadig rød. Hvad nu?","0","[]","[]","2026-02-26 20:38:48"
"156","1dcbd750-7ce8-4ef5-8732-d7e0455dedfa","Regning","","1","bot","<p>Det kan godt virke forvirrende – første regning dækker de første to måneder, så når næste betaling bliver trukket, dækker den kun den tredje måned. Det er altså ikke en dobbeltbetaling for november 😊</p><p>Skriv tilbage hvis du stadig synes, det ser forkert ud, eller har spørgsmål </p>","0","[]","[]","2026-02-26 20:39:28"
"155","1dcbd750-7ce8-4ef5-8732-d7e0455dedfa","Regning","","1","user","I har trukket for mange penge. Vi har betalt for november måned i vores første regning men i har nu trukket for november måned (igen)","0","[]","[]","2026-02-26 20:39:28"
"174","1dcbd750-7ce8-4ef5-8732-d7e0455dedfa","Regning","","2","bot","Øv, det er træls! Jeg sender dig videre til en af mine kollegaer i support, som kan tjekke din regningshistorik nærmere.","1","[]","[]","2026-02-26 20:39:42"
"173","1dcbd750-7ce8-4ef5-8732-d7e0455dedfa","Regning","","2","user","Det er ikke vores første regning – vi har betalt til jer i 14 måneder","0","[]","[]","2026-02-26 20:39:42"
"160","80a7accb-c9f2-4450-8e80-c590ecea6e10","Regning","","1","bot","<p>Det skyldes, at din første regning typisk dækker mere end én måned. Du betaler for:</p><ul><li>Fra den dag dit internet bliver aktiveret og resten af måneden</li><li>Den følgende måned</li><li>Eventuel oprettelse, udstyr eller teknikerbesøg</li></ul><p>Fx hvis dit internet blev aktiveret den 15. marts, så dækker din første regning perioden 15. marts – 30. april. Derefter får du en ny regning den 1. april for maj.</p><p>Du kan altid tjekke præcis, hvad din regning dækker i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> </p><p>Giv lyd hvis du stadig er i tvivl </p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 20:39:29"
"159","80a7accb-c9f2-4450-8e80-c590ecea6e10","Regning","","1","user","Mit abonnement koster 99,- hvorfor har jeg betalt næsten 200kr på min første regning?","0","[]","[]","2026-02-26 20:39:29"
"164","80a7accb-c9f2-4450-8e80-c590ecea6e10","Regning","","2","bot","Du er nu sat i kø til en af vores medarbejdere. Vi besvarer din henvendelse, så snart den næste er ledig. Tak for din tålmodighed 😊","1","[]","[]","2026-02-26 20:39:35"
"163","80a7accb-c9f2-4450-8e80-c590ecea6e10","Regning","","2","user","Hvad koster oprettelsen præcist? Det fremgår ikke klart af mit velkomstbrev","0","[]","[]","2026-02-26 20:39:35"
"148","a108c696-4bc5-4c4a-9bb0-5b760c258ea1","Regning","","1","bot","Det kan vi sagtens kigge på! Jeg sender dig videre til en kollega, som kan hjælpe dig med at finde en løsning på betalingen. 📝","1","[]","[]","2026-02-26 20:39:16"
"147","a108c696-4bc5-4c4a-9bb0-5b760c258ea1","Regning","","1","user","Mit kort er spærret, kan jeg få lov at betale om 2 uger?","0","[]","[]","2026-02-26 20:39:16"
"152","b85eb386-6a2d-4d69-b715-b24f80a356e8","Regning","","1","bot","<p>Du kan tilføje dit nye betalingskort ved at logge ind på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Gå til ""Betaling"" og indtast dine nye kortoplysninger &#x2714;</p><p>Har du flere abonnementer, så husk at tilføje kortet til hvert enkelt. Du kan vælge imellem dem øverst til venstre, hvor din adresse og kundenummer står.</p><p>Giv lyd hvis det stadig driller &#x1F91D;</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 20:39:23"
"151","b85eb386-6a2d-4d69-b715-b24f80a356e8","Regning","","1","user","Jeg har fået nyt kort, hvordan kan jeg tilmelde det?","0","[]","[]","2026-02-26 20:39:23"
"168","b85eb386-6a2d-4d69-b715-b24f80a356e8","Regning","","2","bot","<p>Øv, det er træls! Lad os kigge på det &#x1F9F7;</p><p>Hvis dit nye kort ikke bliver accepteret i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>, kan du tjekke følgende:</p><ul><li>Er der dækning på kortet, og er det aktivt?</li><li>Er kortet tilføjet til alle dine abonnementer, hvis du har flere?</li></ul><p>Giv lyd hvis det stadig driller, så sender jeg dig videre til en kollega, der kan hjælpe &#x1F91D;</p>","1","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 20:39:39"
"167","b85eb386-6a2d-4d69-b715-b24f80a356e8","Regning","","2","user","Mit Hiper accepterer ikke mit nye kort. Hvad kan jeg gøre?","0","[]","[]","2026-02-26 20:39:39"
"166","d32b3846-94da-495c-9bba-29cb387e7aa5","Regning","","1","bot","Øv, det lyder træls! Jeg sender dig videre til en kollega, som kan kigge nærmere på din regning.","1","[]","[]","2026-02-26 20:39:35"
"165","d32b3846-94da-495c-9bba-29cb387e7aa5","Regning","","1","user","Hej, i har trukket for meget i december","0","[]","[]","2026-02-26 20:39:35"
"154","e75c24d0-2ce5-4d49-b113-7319b5d252c5","Regning","","1","bot","<p>Det skyldes, at din første regning hos Hiper dækker de første to måneder af dit abonnement. Din næste regning kommer den 1. i den efterfølgende måned og dækker derfor den tredje måned. Det kan derfor godt føles som om, du skal betale igen hurtigt efter oprettelse, men det skyldes denne struktur. 😊</p><p>Giv lyd hvis du har flere spørgsmål til din regning 🖐️</p>","0","[]","[]","2026-02-26 20:39:25"
"153","e75c24d0-2ce5-4d49-b113-7319b5d252c5","Regning","","1","user","Hvorfor skal jeg allerede betale igen, når jeg har betalt en måned forud?","0","[]","[]","2026-02-26 20:39:25"
"170","e75c24d0-2ce5-4d49-b113-7319b5d252c5","Regning","","2","bot","<p>Ja, du kan se alle dine betalinger og regninger samlet i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Her får du et fuldt overblik over dine regninger, tilgodehavende og kommende betalinger. 🧾</p><p>Giv lyd hvis du mangler noget eller har spørgsmål til en specifik betaling 🤲</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 20:39:39"
"169","e75c24d0-2ce5-4d49-b113-7319b5d252c5","Regning","","2","user","Kan jeg se alle mine betalinger samlet et sted?","0","[]","[]","2026-02-26 20:39:39"
"182","e75c24d0-2ce5-4d49-b113-7319b5d252c5","Regning","","3","bot","<p>Det er ikke muligt at skifte til faktura hos Hiper. Vi tilbyder kun automatisk kortbetaling (f.eks. Dankort, Visa eller Mastercard), og du kan ikke betale via faktura, PBS eller bankoverførsel. 🧾</p><p>Giv lyd hvis du har flere spørgsmål til betaling 🤲</p>","0","[]","[]","2026-02-26 20:39:51"
"181","e75c24d0-2ce5-4d49-b113-7319b5d252c5","Regning","","3","user","Kan jeg skifte til at modtage en faktura i stedet for automatisk betaling?","0","[]","[]","2026-02-26 20:39:51"
"202","e75c24d0-2ce5-4d49-b113-7319b5d252c5","Regning","","4","bot","<p>Hvis betalingen fejler én gang, forsøger vi automatisk at trække beløbet igen. Hvis betalingen stadig ikke går igennem, kan du risikere at modtage op til 2 rykkergebyrer. Hvis du for eksempel har mistet eller spærret dit kort, er det en god idé at opdatere dine kortoplysninger hurtigt, så du undgår rykkere. 😊</p><p>Skriv tilbage hvis du har flere spørgsmål til betaling eller regninger 🖐️</p>","0","[]","[]","2026-02-26 20:40:06"
"201","e75c24d0-2ce5-4d49-b113-7319b5d252c5","Regning","","4","user","Hvad sker der hvis betalingen fejler én gang?","0","[]","[]","2026-02-26 20:40:06"
"12","01e99bd6-201c-4a3b-8b0a-9160f6b87a85","SBBU","SALES_HANDOVER_EXPECTED","1","bot","<p>Hvis du er ny Hiper-kunde og har bestilt fibernet eller internet via kabel-tv-stikket, kan vi godt hjælpe med at opsige dit abonnement hos Yousee. Det kræver bare, at du udfylder en fuldmagt med dine oplysninger – den finder du i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Når du har udfyldt den, sørger vi for resten og holder dig opdateret undervejs ✅</p><p>Hvis du har bestilt 5G-internet hos Hiper, skal du selv opsige dit abonnement hos Yousee.</p><p>Spørg endelig, hvis du er i tvivl om noget, eller hvis du vil have hjælp til at udfylde fuldmagten 🙌</p><p>Giv lyd hvis du mangler mere info!</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 20:36:26"
"11","01e99bd6-201c-4a3b-8b0a-9160f6b87a85","SBBU","SALES_HANDOVER_EXPECTED","1","user","Sørger I for opsigelse af min nuværende udbyder (Yousee)","0","[]","[]","2026-02-26 20:36:26"
"30","01e99bd6-201c-4a3b-8b0a-9160f6b87a85","SBBU","SALES_HANDOVER_EXPECTED","2","bot","<p>Du finder fuldmagten i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> ✅</p><p>Her skal du udfylde:</p><ul><li>Dit navn og adresse</li><li>Kundenummer hos din nuværende udbyder (f.eks. Yousee)</li><li>Den dato, du ønsker abonnementet opsagt</li></ul><p>Du kan finde oplysningerne på din seneste faktura fra Yousee.</p><p>Giv lyd hvis du har brug for mere hjælp 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 20:36:49"
"29","01e99bd6-201c-4a3b-8b0a-9160f6b87a85","SBBU","SALES_HANDOVER_EXPECTED","2","user","Jeg har fiber. Hvad skal jeg udfylde i fuldmagten og hvor finder jeg den?","0","[]","[]","2026-02-26 20:36:49"
"46","01e99bd6-201c-4a3b-8b0a-9160f6b87a85","SBBU","SALES_HANDOVER_EXPECTED","3","bot","<p>Det afhænger af opsigelsesvarslet hos Yousee og din nuværende aftale. Når du udfylder fuldmagten, forsøger vi at tage højde for varslet, så opsigelsen matcher bedst muligt. Der kan dog være situationer, hvor abonnementerne overlapper lidt, afhængigt af Yousees regler ✅</p><p>Hvis du har ønsker til opsigelsesdato, kan du selv angive det på fuldmagten. Skriv tilbage hvis du har brug for mere info </p>","0","[]","[]","2026-02-26 20:37:10"
"45","01e99bd6-201c-4a3b-8b0a-9160f6b87a85","SBBU","SALES_HANDOVER_EXPECTED","3","user","Overholder Hiper opsigelsesvarslet hos Yousee automatisk?","0","[]","[]","2026-02-26 20:37:10"
"64","01e99bd6-201c-4a3b-8b0a-9160f6b87a85","SBBU","SALES_HANDOVER_EXPECTED","4","bot","<p>Hvis Yousee ikke accepterer opsigelsen via fuldmagt, skyldes det typisk, at oplysningerne ikke matcher deres system. Du kan så indsende en ny fuldmagt via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> eller sende os en kopi af din seneste faktura fra Yousee, så hjælper vi med at udfylde en ny for dig ✅</p><p>Du får besked, når fuldmagten er behandlet. Giv lyd hvis du har brug for hjælp til processen </p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 20:37:29"
"63","01e99bd6-201c-4a3b-8b0a-9160f6b87a85","SBBU","SALES_HANDOVER_EXPECTED","4","user","Hvad sker der hvis Yousee ikke vil acceptere opsigelsen via fuldmagt?","0","[]","[]","2026-02-26 20:37:29"
"16","1dc1b399-b5e3-4fd6-a4f3-d1c694485b73","SBBU","SALES_HANDOVER_EXPECTED","1","bot","<p>Det kommer an på hvilken type abonnement du har, og om vi har modtaget en fuldmagt fra dig. Selve opsigelsen af dit gamle abonnement håndteres af en kollega, så jeg sender dig videre til en, der kan tjekke status for dig. 📨</p>","1","[]","[]","2026-02-26 20:36:27"
"15","1dc1b399-b5e3-4fd6-a4f3-d1c694485b73","SBBU","SALES_HANDOVER_EXPECTED","1","user","Har i opsagt mit gamle abonnement som vi aftalte i telefonen sidst jeg talte med jer","0","[]","[]","2026-02-26 20:36:27"
"14","de7b78a0-da17-4eb5-912e-b7cac00bf384","SBBU","SALES_HANDOVER_EXPECTED","1","bot","<p>Du kan indsende fuldmagten via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Formularen til fuldmagt finder du der, og den skal indeholde:</p><ul><li>Dit navn og adresse</li><li>Kundenummer hos din nuværende udbyder</li><li>Den dato, du ønsker abonnementet opsagt</li></ul><p>Du kan finde de nødvendige oplysninger på din seneste faktura fra udbyderen. Når du har udfyldt fuldmagten, sender vi den automatisk videre 🚀</p><p>Giv lyd hvis det stadig driller 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 20:36:27"
"13","de7b78a0-da17-4eb5-912e-b7cac00bf384","SBBU","SALES_HANDOVER_EXPECTED","1","user","Hvordan insender jeg fuldtmagt til jer med i at gerne må opsige min gamle udbyder?","0","[]","[]","2026-02-26 20:36:27"
"26","de7b78a0-da17-4eb5-912e-b7cac00bf384","SBBU","SALES_HANDOVER_EXPECTED","2","bot","Det er ikke altid tydeligt, hvor fuldmagtsformularen er i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>, og selve processen kræver hjælp fra en kollega. Jeg sætter dig i forbindelse med en, som kan hjælpe dig videre med opsigelsen og fuldmagten.","1","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 20:36:43"
"25","de7b78a0-da17-4eb5-912e-b7cac00bf384","SBBU","SALES_HANDOVER_EXPECTED","2","user","Jeg kan ikke finde fuldmagten i Mit Hiper. Hvor er den præcist?","0","[]","[]","2026-02-26 20:36:43"
"2","e65da0f7-0e2b-4e75-92c5-d4475a33ee08","SBBU","SALES_HANDOVER_EXPECTED","1","bot","ERROR: srcdoc frame ikke fundet","0","[]","[]","2026-02-26 20:36:04"
"1","e65da0f7-0e2b-4e75-92c5-d4475a33ee08","SBBU","SALES_HANDOVER_EXPECTED","1","user","Opsiger Hiper min nuværende internetudbyder?","0","[]","[]","2026-02-26 20:36:04"
"70","1822ca8a-fc86-4e98-b499-0aec7b6d22c9","Support øvrige","","1","bot","<p>Betonvægge og flere etager kan gøre det sværere for wifi-signalet at nå rundt, fordi tunge materialer blokerer signalet. Her er nogle tips til at få bedre dækning:</p><ul><li>Placer routeren så centralt og højt som muligt.</li><li>Overvej et wifi-mesh-system eller en extender. Mesh-enheder kan placeres der, hvor du har brug for ekstra signal, og de kan lejes hos Hiper.</li></ul><p>Giv lyd, hvis du vil høre mere om mesh eller vil have hjælp til at bestille </p>","0","[]","[]","2026-02-26 20:37:39"
"69","1822ca8a-fc86-4e98-b499-0aec7b6d22c9","Support øvrige","","1","user","Hvordan skal jeg forholde mig, hvis der er betonvægge i min bolig, og der er to etager?","0","[]","[]","2026-02-26 20:37:39"
"82","1822ca8a-fc86-4e98-b499-0aec7b6d22c9","Support øvrige","","2","bot","<p>Vi tilbyder mesh-enheder, som du kan leje for 19 kr. stykket. Mesh-systemet kan gøre en stor forskel for wifi-dækningen i boliger med betonvægge og flere etager, fordi du kan placere enhederne der, hvor signalet er svagt 😊</p><p>Vi anbefaler mesh som løsning, men nævner ikke specifikke mærker eller modeller. Hvis du vil leje mesh-enheder gennem Hiper, kan jeg sende dig videre til en kollega, der hjælper med bestillingen.</p><p>Skriv gerne tilbage, hvis du vil vide mere eller få hjælp til at bestille </p>","1","[]","[]","2026-02-26 20:38:01"
"81","1822ca8a-fc86-4e98-b499-0aec7b6d22c9","Support øvrige","","2","user","Hvilke mesh-systemer anbefaler I, og sælger I dem selv?","0","[]","[]","2026-02-26 20:38:01"
"52","51c3ea4d-fb39-40f9-8ecf-a4ebce82c95c","Support øvrige","","1","bot","Du er nu sat i kø til en af vores medarbejdere. Vi besvarer din henvendelse, så snart den næste er ledig. Tak for din tålmodighed 😊","1","[]","[]","2026-02-26 20:37:15"
"51","51c3ea4d-fb39-40f9-8ecf-a4ebce82c95c","Support øvrige","","1","user","Kan jeg købe et længere kabel mellem fiberbox og router","0","[]","[]","2026-02-26 20:37:15"
"60","c4e9e2f6-5c2d-44a1-b8b3-f79c8f189db9","Support øvrige","","1","bot","<p>Ja, du kan godt koble et mesh-system til det modem (router), du har bestilt til kabel-tv-stik:</p><ul><li>Du kan tilslutte mesh-systemet som extender direkte til Hiper-routeren med et LAN-kabel, og derefter slukke for routerens wifi, så du kun bruger mesh-systemets wifi.</li><li>Du kan også vælge at sætte Hiper-routeren i bridge mode og tilslutte dit mesh-system som primær router. Se guiden her: <a href=""https://www.hiper.dk/hjaelp/udstyr/bridge-mode"">Guide til bridge mode</a></li></ul><p>Giv lyd hvis du har brug for mere hjælp til opsætningen 🏠</p>","0","[""https://www.hiper.dk/hjaelp/udstyr/bridge-mode""]","[""https://www.hiper.dk/hjaelp/udstyr/bridge-mode""]","2026-02-26 20:37:28"
"59","c4e9e2f6-5c2d-44a1-b8b3-f79c8f189db9","Support øvrige","","1","user","Kan man koble en mesh på det modem jeg har bestilt som er fra kabel?","0","[]","[]","2026-02-26 20:37:28"
"74","c4e9e2f6-5c2d-44a1-b8b3-f79c8f189db9","Support øvrige","","2","bot","<p>Det er normalt, at du kan miste internetforbindelsen kortvarigt, når du sætter routeren i bridge mode og den genstarter. Der står dog ikke noget præcist om det i vores guide.</p><p>Du kan se den officielle vejledning her: <a href=""https://www.hiper.dk/hjaelp/udstyr/bridge-mode"">Guide til bridge mode</a> 🧠</p><p>Skriv tilbage hvis du har flere spørgsmål 🙌</p>","0","[""https://www.hiper.dk/hjaelp/udstyr/bridge-mode""]","[""https://www.hiper.dk/hjaelp/udstyr/bridge-mode""]","2026-02-26 20:37:47"
"73","c4e9e2f6-5c2d-44a1-b8b3-f79c8f189db9","Support øvrige","","2","user","Mister jeg internet under opsætning af bridge mode?","0","[]","[]","2026-02-26 20:37:47"
